seed,name,n_sample,error
2,regular,1250,0.9526880313203553
2,cv,1500,0.9354420041521198
2,oracle,1500,0.914889441587624
2,regular,1500,0.9208110208136954
2,cv,1750,0.8872153869449816
2,oracle,1750,0.8800853931818267
2,regular,1750,0.8904882986049542
2,cv,2000,0.836502309402186
2,oracle,2000,0.8306775633351005
2,regular,2000,0.8475509187536006
2,cv,2250,0.7678798928744515
2,oracle,2250,0.7625921852915482
2,regular,2250,0.7875831777631224
2,cv,2500,0.7053601801657677
2,oracle,2500,0.695001174412546
2,regular,2500,0.7251507415117071
2,cv,2750,0.6541013258348352
2,oracle,2750,0.6452480669468333
2,regular,2750,0.6837378265528916
2,cv,3000,0.6025358398224705
2,oracle,3000,0.598512728219107
2,regular,3000,0.6324302869439813
2,cv,3250,0.5646173248542199
2,oracle,3250,0.5589793268167255
2,regular,3250,0.5966832864222427
2,cv,3500,0.532813650853503
2,oracle,3500,0.5286806565871329
2,regular,3500,0.5726829194317038
2,cv,3750,0.49632420585303944
2,oracle,3750,0.49177785923355277
2,regular,3750,0.5353446538858192
2,cv,4000,0.4661523138277968
2,oracle,4000,0.4619136340109345
2,regular,4000,0.5059573758560842
2,cv,4250,0.44045227840140355
2,oracle,4250,0.43559775272026346
2,regular,4250,0.4811052643965436
2,cv,4500,0.4155720328631871
2,oracle,4500,0.40948647782481595
2,regular,4500,0.45449182264514787
2,cv,4750,0.39473969662554204
2,oracle,4750,0.38654763714897766
2,regular,4750,0.4329389783394038
2,cv,5000,0.3665258637280577
2,oracle,5000,0.35693674342468173
2,regular,5000,0.403378059917962
3,cv,250,1.0
3,oracle,250,0.9968003679488412
3,regular,250,0.998280240800624
3,cv,500,0.9918385287406362
3,oracle,500,0.9905364199064169
3,regular,500,0.9919041783395361
3,cv,750,0.982332142444915
3,oracle,750,0.9825166786232215
3,regular,750,0.9828944930399682
3,cv,1000,0.9685428177365121
3,oracle,1000,0.9599526308257884
3,regular,1000,0.9612871098444491
3,cv,1250,0.9571586490269957
3,oracle,1250,0.9221671856775617
3,regular,1250,0.9253491209009452
3,cv,1500,0.893678487060625
3,oracle,1500,0.8932517211603066
3,regular,1500,0.899985679457457
3,cv,1750,0.83934282726809
3,oracle,1750,0.8393977344172786
3,regular,1750,0.8489562953896252
3,cv,2000,0.7859570631269646
3,oracle,2000,0.7826574509072582
3,regular,2000,0.7942727291587832
3,cv,2250,0.7486435015345697
3,oracle,2250,0.7372328405528576
3,regular,2250,0.7565721177574538
3,cv,2500,0.7002446630021898
3,oracle,2500,0.6907696029661585
3,regular,2500,0.7133894377163966
3,cv,2750,0.6545948942071815
3,oracle,2750,0.6410191618951854
3,regular,2750,0.6728764750491022
3,cv,3000,0.5997632522579766
3,oracle,3000,0.5915140223309441
3,regular,3000,0.6204367822470606
3,cv,3250,0.5495382541572696
3,oracle,3250,0.5398100617922673
3,regular,3250,0.5715316250188671
3,cv,3500,0.5121463108434618
3,oracle,3500,0.5038695276293558
3,regular,3500,0.5419530764695241
3,cv,3750,0.47823685901602536
3,oracle,3750,0.46790471722900634
3,regular,3750,0.5038856483493503
3,cv,4000,0.4430289964124444
3,oracle,4000,0.4330283743883527
3,regular,4000,0.47135801414142997
3,cv,4250,0.4058729147453428
3,oracle,4250,0.39826681283797677
3,regular,4250,0.4391737829876451
3,cv,4500,0.37018437608420285
3,oracle,4500,0.3646226886674451
3,regular,4500,0.4034582386006581
3,cv,4750,0.34623258620652303
3,oracle,4750,0.34014052455017546
3,regular,4750,0.38150079603800857
3,cv,5000,0.32126713415030966
3,oracle,5000,0.31537023493504435
3,regular,5000,0.3566773330944115
4,cv,250,0.994609871116088
4,oracle,250,0.9953438480360632
4,regular,250,0.9965589056898313
4,cv,500,0.9962672432562801
4,oracle,500,0.9930321565841216
4,regular,500,0.9945376965322096
4,cv,750,0.9874521029778052
4,oracle,750,0.9885310081366474
4,regular,750,0.9887613175652752
4,cv,1000,0.9773665326955483
4,oracle,1000,0.9804228775758053
4,regular,1000,0.9806734622898777
4,cv,1250,0.9701099460422177
4,oracle,1250,0.9492600397460367
4,regular,1250,0.9567633671727239
4,cv,1500,0.9092015068439102
4,oracle,1500,0.9081212068012289
4,regular,1500,0.9202049267874284
4,cv,1750,0.8689712417748663
4,oracle,1750,0.8701976594419697
4,regular,1750,0.8840482566908423
4,cv,2000,0.8160912201837576
4,oracle,2000,0.813088760340582
4,regular,2000,0.8305546118072713
4,cv,2250,0.7684165144028182
4,oracle,2250,0.7603052842963901
4,regular,2250,0.7861190637242904
4,cv,2500,0.7103837584566566
4,oracle,2500,0.7088549818690564
4,regular,2500,0.74111798727686
4,cv,2750,0.6668691716610271
4,oracle,2750,0.6655605255422143
4,regular,2750,0.7019288021311367
4,cv,3000,0.6247313800320873
4,oracle,3000,0.6222304185166753
4,regular,3000,0.6566904264763493
4,cv,3250,0.5670477567795992
4,oracle,3250,0.5648667792343314
4,regular,3250,0.6037673062871682
4,cv,3500,0.5224955662441576
4,oracle,3500,0.5163889878057365
4,regular,3500,0.5637526688186852
4,cv,3750,0.4788691567338458
4,oracle,3750,0.4721567901129978
4,regular,3750,0.5159834646586601
4,cv,4000,0.44470319167192063
4,oracle,4000,0.4369137855574018
4,regular,4000,0.482152857103035
4,cv,4250,0.4114245023971733
4,oracle,4250,0.403295953668525
4,regular,4250,0.4485409236173844
4,cv,4500,0.3852024477612346
4,oracle,4500,0.3788008244297797
4,regular,4500,0.4231741946401013
4,cv,4750,0.3588284035594869
4,oracle,4750,0.35218070146478253
4,regular,4750,0.398439062469954
4,cv,5000,0.3376326832262715
4,oracle,5000,0.33023380008670683
4,regular,5000,0.3746202685618864
5,cv,250,1.0
5,oracle,250,0.9956708055277976
5,regular,250,0.9963039115773075
5,cv,500,0.9907032285406339
5,oracle,500,0.989441466299744
5,regular,500,0.9904545164160464
5,cv,750,0.9998995795580117
5,oracle,750,0.971005283296333
5,regular,750,0.9730161220620306
5,cv,1000,0.9999096284597155
5,oracle,1000,0.9470884160042945
5,regular,1000,0.9526272882687391
5,cv,1250,0.9278058230625262
5,oracle,1250,0.9204706614337617
5,regular,1250,0.9267006418497069
5,cv,1500,0.8967214159601349
5,oracle,1500,0.8781993764810003
5,regular,1500,0.8890672020728851
5,cv,1750,0.8342172078143681
5,oracle,1750,0.833681256033573
5,regular,1750,0.8508409408081441
5,cv,2000,0.7796731032341485
5,oracle,2000,0.776586944462757
5,regular,2000,0.7970443467716232
5,cv,2250,0.7571112161142078
5,oracle,2250,0.7440014823580035
5,regular,2250,0.7685860591486573
5,cv,2500,0.7029382252565048
5,oracle,2500,0.6957878289329434
5,regular,2500,0.7215280005782613
5,cv,2750,0.663001383014175
5,oracle,2750,0.6517679293802471
5,regular,2750,0.6864669512295126
5,cv,3000,0.616925496124331
5,oracle,3000,0.6077379367591709
5,regular,3000,0.6383534857788027
5,cv,3250,0.5815186320912438
5,oracle,3250,0.5710403715427567
5,regular,3250,0.6053115906330729
5,cv,3500,0.5449574933969492
5,oracle,3500,0.5375645396354037
5,regular,3500,0.5784465189366369
5,cv,3750,0.5056905964915983
5,oracle,3750,0.49472310815742376
5,regular,3750,0.5343173656434211
5,cv,4000,0.46937284583016814
5,oracle,4000,0.4590079006072143
5,regular,4000,0.5005452528475652
5,cv,4250,0.43107228859676794
5,oracle,4250,0.42284558200227257
5,regular,4250,0.46459264927074506
5,cv,4500,0.3950140066734004
5,oracle,4500,0.38823631806935166
5,regular,4500,0.42928879277905146
5,cv,4750,0.3684584233017305
5,oracle,4750,0.36158086503417536
5,regular,4750,0.4054134712199129
5,cv,5000,0.3451136879790563
5,oracle,5000,0.33823803213151066
5,regular,5000,0.38080096450630085
6,cv,250,0.9962004527277672
6,oracle,250,0.9966677483880345
6,regular,250,0.9981767895219571
6,cv,500,0.9996900528461462
6,oracle,500,0.9953031492033583
6,regular,500,0.9960013111034268
6,cv,750,1.0
6,oracle,750,0.9925206300618462
6,regular,750,0.9921638875770287
6,cv,1000,0.9934261200943719
6,oracle,1000,0.9778623988003087
6,regular,1000,0.9796831166931242
6,cv,1250,0.9654644934008332
6,oracle,1250,0.9681793399934601
6,regular,1250,0.9752096886805505
6,cv,1500,0.9817270212579908
6,oracle,1500,0.9320530146976543
6,regular,1500,0.9465228311862319
6,cv,1750,0.8769621578341871
6,oracle,1750,0.8741606419347147
6,regular,1750,0.8960383449591753
6,cv,2000,0.8327404660309683
6,oracle,2000,0.8194020169850537
6,regular,2000,0.8453922681824851
6,cv,2250,0.7853384812110098
6,oracle,2250,0.7701684556226405
6,regular,2250,0.7976765723508257
6,cv,2500,0.7398908121272861
6,oracle,2500,0.723588607083887
6,regular,2500,0.758794005392694
6,cv,2750,0.6922596520377376
6,oracle,2750,0.683550105505963
6,regular,2750,0.7241053792648817
6,cv,3000,0.6237151672973468
6,oracle,3000,0.6196246447020117
6,regular,3000,0.656664824542803
6,cv,3250,0.581258584995717
6,oracle,3250,0.5773226850729157
6,regular,3250,0.6195080061810628
6,cv,3500,0.5382229530851343
6,oracle,3500,0.5353346701395163
6,regular,3500,0.5836248154495054
6,cv,3750,0.4965927544095971
6,oracle,3750,0.4896011294962549
6,regular,3750,0.5365866602349478
6,cv,4000,0.4527748232509899
6,oracle,4000,0.44426301152432296
6,regular,4000,0.492845363763397
6,cv,4250,0.42993173805364576
6,oracle,4250,0.42372755231386655
6,regular,4250,0.4705413137696003
6,cv,4500,0.40852220524632343
6,oracle,4500,0.3998659135080649
6,regular,4500,0.4481374270862055
6,cv,4750,0.3756682750444025
6,oracle,4750,0.3671822345796736
6,regular,4750,0.41781928808285645
6,cv,5000,0.3512884311453057
6,oracle,5000,0.3430425705835661
6,regular,5000,0.3947887789413672
7,cv,250,0.9954451038617556
7,oracle,250,0.9958685486622718
7,regular,250,0.9970919952829033
7,cv,500,0.9951358531891588
7,oracle,500,0.9958594629147937
7,regular,500,0.9957823933945442
7,cv,750,0.9924142636325959
7,oracle,750,0.9917821794522942
7,regular,750,0.9921746290798259
7,cv,1000,0.9625165800973493
7,oracle,1000,0.9652467462090364
7,regular,1000,0.9637909319184885
7,cv,1250,0.9863701675073077
7,oracle,1250,0.9339059474704913
7,regular,1250,0.9364334023226399
7,cv,1500,0.9302324235018883
7,oracle,1500,0.9008205029140309
7,regular,1500,0.9044447175516922
7,cv,1750,0.871032360544126
7,oracle,1750,0.85057734849259
7,regular,1750,0.8614492798943169
7,cv,2000,0.8334897868489609
7,oracle,2000,0.8144622854506457
7,regular,2000,0.8271686770895897
7,cv,2250,0.7780740578177399
7,oracle,2250,0.7741656915284597
7,regular,2250,0.7910949552681573
7,cv,2500,0.7310803933618149
7,oracle,2500,0.7222162432994703
7,regular,2500,0.7473572091358803
7,cv,2750,0.6821585616092845
7,oracle,2750,0.6797689298533129
7,regular,2750,0.7075596055189887
7,cv,3000,0.6395115076638811
7,oracle,3000,0.6257325724079398
7,regular,3000,0.6573973045813324
7,cv,3250,0.5859158379550908
7,oracle,3250,0.5749152320678517
7,regular,3250,0.6092456979490622
7,cv,3500,0.5437687062472565
7,oracle,3500,0.5354614924697527
7,regular,3500,0.5752544675718614
7,cv,3750,0.4996543096476619
7,oracle,3750,0.48797763340794653
7,regular,3750,0.5276738842034185
7,cv,4000,0.46909987619360166
7,oracle,4000,0.45986886406129646
7,regular,4000,0.5010449776470687
7,cv,4250,0.42933550404149484
7,oracle,4250,0.4188936657717781
7,regular,4250,0.464307695137254
7,cv,4500,0.3949026350374878
7,oracle,4500,0.3880197357727156
7,regular,4500,0.43177081159877007
7,cv,4750,0.37019707164037435
7,oracle,4750,0.3625839142727803
7,regular,4750,0.4090683867265539
7,cv,5000,0.34670647580465447
7,oracle,5000,0.339859752899696
7,regular,5000,0.3852572245122043
8,cv,250,0.9972763072174746
8,oracle,250,0.9955413596214728
8,regular,250,0.997637665552702
8,cv,500,0.9934994372506247
8,oracle,500,0.9936302012383734
8,regular,500,0.9937493961981708
8,cv,750,0.9811604780745793
8,oracle,750,0.9802343860039319
8,regular,750,0.9817513626697261
8,cv,1000,0.998518162443771
8,oracle,1000,0.9611682152555565
8,regular,1000,0.9629657292739573
8,cv,1250,0.9501631996262704
8,oracle,1250,0.9383444844330643
8,regular,1250,0.9408546298454753
8,cv,1500,0.9401009961114318
8,oracle,1500,0.9092740106156533
8,regular,1500,0.916748496900256
8,cv,1750,0.8717425065971972
8,oracle,1750,0.8657068146723123
8,regular,1750,0.875004438501711
8,cv,2000,0.8548325746316039
8,oracle,2000,0.8250939573925421
8,regular,2000,0.83985436670414
8,cv,2250,0.7866206535386017
8,oracle,2250,0.7821594998312396
8,regular,2250,0.8032194423251212
8,cv,2500,0.7370923572401548
8,oracle,2500,0.7315518295982708
8,regular,2500,0.7579265550387944
8,cv,2750,0.6974527537309038
8,oracle,2750,0.6901902135364733
8,regular,2750,0.7249576050348941
8,cv,3000,0.660890079200437
8,oracle,3000,0.649467773684978
8,regular,3000,0.6832948926050302
8,cv,3250,0.6101992423510815
8,oracle,3250,0.6012062608598616
8,regular,3250,0.6362617155450218
8,cv,3500,0.5566620167347494
8,oracle,3500,0.5500193666189211
8,regular,3500,0.5928230149676458
8,cv,3750,0.5266689438049152
8,oracle,3750,0.5133582715698886
8,regular,3750,0.5524527432971575
8,cv,4000,0.4867554723492998
8,oracle,4000,0.47231832162099874
8,regular,4000,0.5118955413839256
8,cv,4250,0.4513756780725659
8,oracle,4250,0.43627941248484436
8,regular,4250,0.4773895387986297
8,cv,4500,0.4123683306671171
8,oracle,4500,0.40131666526683757
8,regular,4500,0.4423899457385615
8,cv,4750,0.39130627997947165
8,oracle,4750,0.3834698154034585
8,regular,4750,0.4243495739529098
8,cv,5000,0.3608503223173446
8,oracle,5000,0.353837242319624
8,regular,5000,0.39291846698923755
9,cv,250,0.9940890943184573
9,oracle,250,0.9945217697277059
9,regular,250,0.9958147790058748
9,cv,500,0.9896900025658415
9,oracle,500,0.9904269294771701
9,regular,500,0.9912607390107284
9,cv,750,1.0
9,oracle,750,0.977719508956613
9,regular,750,0.9781821615336705
9,cv,1000,0.9581932131911297
9,oracle,1000,0.9586387249748604
9,regular,1000,0.959661729340846
9,cv,1250,0.9214992876003553
9,oracle,1250,0.920716706352599
9,regular,1250,0.9273659979282368
9,cv,1500,0.8752438013660779
9,oracle,1500,0.8690160170365602
9,regular,1500,0.8792529669720385
9,cv,1750,0.8167243260288608
9,oracle,1750,0.8140972170088006
9,regular,1750,0.8321981946631435
9,cv,2000,0.7916451490222232
9,oracle,2000,0.7798503052413779
9,regular,2000,0.7977295273809741
9,cv,2250,0.7258597823450759
9,oracle,2250,0.7231781494691042
9,regular,2250,0.7459193211798631
9,cv,2500,0.6743534732587924
9,oracle,2500,0.6666933219651121
9,regular,2500,0.6936672223531997
9,cv,2750,0.6159136111315928
9,oracle,2750,0.6079786887989796
9,regular,2750,0.6407824000288977
9,cv,3000,0.5666001836051477
9,oracle,3000,0.5595581727062067
9,regular,3000,0.5913046331640037
9,cv,3250,0.5222400917995825
9,oracle,3250,0.5137371543286651
9,regular,3250,0.5476540818724157
9,cv,3500,0.4847132823923411
9,oracle,3500,0.4781586749547829
9,regular,3500,0.5178109625618761
9,cv,3750,0.4468588707105196
9,oracle,3750,0.43765081761845975
9,regular,3750,0.4753675267723712
9,cv,4000,0.4164883021963235
9,oracle,4000,0.40813537884475554
9,regular,4000,0.4454575638656574
9,cv,4250,0.38057640134123666
9,oracle,4250,0.37462323703286526
9,regular,4250,0.4113621841984038
9,cv,4500,0.3520196074971657
9,oracle,4500,0.3463317240026194
9,regular,4500,0.3840420308994616
9,cv,4750,0.3254157455656104
9,oracle,4750,0.3200660465699413
9,regular,4750,0.3594014513944936
9,cv,5000,0.308204333539447
9,oracle,5000,0.3015046922740713
9,regular,5000,0.3396195199929225
10,cv,250,0.9956830017566045
10,oracle,250,0.9959611611302294
10,regular,250,0.9974487042170518
10,cv,500,0.9938414857895536
10,oracle,500,0.9949944256859203
10,regular,500,0.9953574071372276
10,cv,750,0.9910541933722051
10,oracle,750,0.9876905481619556
10,regular,750,0.9879482527878567
10,cv,1000,0.9693636182179863
10,oracle,1000,0.9693649566319883
10,regular,1000,0.9713140572335772
10,cv,1250,0.9473961204550968
10,oracle,1250,0.9421563999828664
10,regular,1250,0.9461948370780873
10,cv,1500,0.944029388826992
10,oracle,1500,0.9190805174533802
10,regular,1500,0.9249120976622819
10,cv,1750,0.862950467726164
10,oracle,1750,0.8618789663018258
10,regular,1750,0.8714879874833555
10,cv,2000,0.8155261659886599
10,oracle,2000,0.8046005897763417
10,regular,2000,0.8257057424128291
10,cv,2250,0.7554304439152884
10,oracle,2250,0.7467080220960375
10,regular,2250,0.7713856605557596
10,cv,2500,0.7113660105883578
10,oracle,2500,0.7036300664147671
10,regular,2500,0.7328190821321643
10,cv,2750,0.6741192410662709
10,oracle,2750,0.6631860243254101
10,regular,2750,0.6971368773558959
10,cv,3000,0.6281485683025458
10,oracle,3000,0.6211898401066764
10,regular,3000,0.6581178456379887
10,cv,3250,0.5764614320244319
10,oracle,3250,0.5684750500693004
10,regular,3250,0.607402991381247
10,cv,3500,0.5405650395866198
10,oracle,3500,0.5346980176309176
10,regular,3500,0.5747675358186128
10,cv,3750,0.5001381944961919
10,oracle,3750,0.4961818949927852
10,regular,3750,0.540322021177809
10,cv,4000,0.4642235861744268
10,oracle,4000,0.4576773608080817
10,regular,4000,0.5109001784434744
10,cv,4250,0.430893852842213
10,oracle,4250,0.42241143392115177
10,regular,4250,0.4685468093564936
10,cv,4500,0.4036230339392111
10,oracle,4500,0.39502280608649676
10,regular,4500,0.44116422944675154
10,cv,4750,0.3794359078311895
10,oracle,4750,0.37038431704065017
10,regular,4750,0.41800504704603353
10,cv,5000,0.3558532887081071
10,oracle,5000,0.34484324600995037
10,regular,5000,0.3923089330217445
11,cv,250,0.9946698707824915
11,oracle,250,0.9951071091074407
11,regular,250,0.996018757241119
11,cv,500,0.9900712662516948
11,oracle,500,0.9897809352502258
11,regular,500,0.9907432894256262
11,cv,750,0.9971671184674437
11,oracle,750,0.976849269948281
11,regular,750,0.9783402999072652
11,cv,1000,0.9626758019851489
11,oracle,1000,0.9564720671250176
11,regular,1000,0.9607661323389822
11,cv,1250,0.947090753315153
11,oracle,1250,0.9320268908612207
11,regular,1250,0.9388954227546891
11,cv,1500,0.9428273412199827
11,oracle,1500,0.9076957108761919
11,regular,1500,0.9155368657395262
11,cv,1750,0.8723633579495806
11,oracle,1750,0.8656537322245204
11,regular,1750,0.8769068198034601
11,cv,2000,0.826677995649371
11,oracle,2000,0.8144605017575288
11,regular,2000,0.8334556645401342
11,cv,2250,0.7643826034038801
11,oracle,2250,0.7517831678347185
11,regular,2250,0.772173912898904
11,cv,2500,0.7348017146531645
11,oracle,2500,0.7069653932684685
11,regular,2500,0.7333576478073308
11,cv,2750,0.6647729408875517
11,oracle,2750,0.6513249971930566
11,regular,2750,0.681994908163493
11,cv,3000,0.6019938381830232
11,oracle,3000,0.5941705118989337
11,regular,3000,0.6285776193609938
11,cv,3250,0.5579410824750469
11,oracle,3250,0.5537084158621347
11,regular,3250,0.5878953511098937
11,cv,3500,0.5181367707259318
11,oracle,3500,0.5114647011237076
11,regular,3500,0.5484652459119737
11,cv,3750,0.4858179090943564
11,oracle,3750,0.47920208766679334
11,regular,3750,0.51665819009522
11,cv,4000,0.44960385201330666
11,oracle,4000,0.44401425349052165
11,regular,4000,0.48827685278286653
11,cv,4250,0.4146509727640388
11,oracle,4250,0.4065992336644724
11,regular,4250,0.44762161218902513
11,cv,4500,0.38318651614041993
11,oracle,4500,0.37744380746668305
11,regular,4500,0.41751304944835205
11,cv,4750,0.35877307536175784
11,oracle,4750,0.35103483714675005
11,regular,4750,0.39224740099029576
11,cv,5000,0.33205309574070435
11,oracle,5000,0.32438961834142843
11,regular,5000,0.366034258212958
12,cv,250,0.9955768672414691
12,oracle,250,0.9954579588486874
12,regular,250,0.9970907712976499
12,cv,500,0.9931280015350066
12,oracle,500,0.9923827534874176
12,regular,500,0.9936886093319203
12,cv,750,0.9997560367647224
12,oracle,750,0.9895325920121224
12,regular,750,0.9893820277956974
12,cv,1000,0.9987937111820154
12,oracle,1000,0.9855504598824153
12,regular,1000,0.9869195090062208
12,cv,1250,1.0
12,oracle,1250,0.9602711401116575
12,regular,1250,0.9648937988369427
12,cv,1500,0.9149216021432982
12,oracle,1500,0.9171577129666407
12,regular,1500,0.9223500263635297
12,cv,1750,0.8652007689865857
12,oracle,1750,0.8640216211678494
12,regular,1750,0.8723985505126307
12,cv,2000,0.825621418421183
12,oracle,2000,0.8247942477605583
12,regular,2000,0.8426884176947461
12,cv,2250,0.7671858023552611
12,oracle,2250,0.7624330737352225
12,regular,2250,0.782097161874916
12,cv,2500,0.7280410082689935
12,oracle,2500,0.7180482189851418
12,regular,2500,0.7457792454857128
12,cv,2750,0.6826864693604197
12,oracle,2750,0.6704299073591291
12,regular,2750,0.7037676303429506
12,cv,3000,0.6289915262985636
12,oracle,3000,0.6187799830284224
12,regular,3000,0.6556265000209224
12,cv,3250,0.5936985176547286
12,oracle,3250,0.5764094668404309
12,regular,3250,0.6155231319016777
12,cv,3500,0.5433357132328246
12,oracle,3500,0.5291036965172727
12,regular,3500,0.568986441825526
12,cv,3750,0.4995250304507915
12,oracle,3750,0.4863976462854493
12,regular,3750,0.5295119142780752
12,cv,4000,0.4535854171264077
12,oracle,4000,0.44651989401009456
12,regular,4000,0.500013615771383
12,cv,4250,0.41392791701616116
12,oracle,4250,0.40643771887062236
12,regular,4250,0.4522550527727741
12,cv,4500,0.38308105135902837
12,oracle,4500,0.3774793576549289
12,regular,4500,0.42191681387756785
12,cv,4750,0.349394567768713
12,oracle,4750,0.3446804020678089
12,regular,4750,0.38938044901007907
12,cv,5000,0.326025938205149
12,oracle,5000,0.31780394006115986
12,regular,5000,0.362080025693828
13,cv,250,1.0
13,oracle,250,0.9984251854246794
13,regular,250,0.999335223536777
13,cv,500,0.9986401512116728
13,oracle,500,0.9964349477075845
13,regular,500,0.997736258143668
13,cv,750,0.9915574295667886
13,oracle,750,0.9926568868371131
13,regular,750,0.9929899785247995
13,cv,1000,0.9945513759592332
13,oracle,1000,0.9772712336444271
13,regular,1000,0.9776982218681051
13,cv,1250,0.9548806277985606
13,oracle,1250,0.9542656121892465
13,regular,1250,0.9568827349981666
13,cv,1500,0.9249021019898179
13,oracle,1500,0.9100513789065463
13,regular,1500,0.9179729492987406
13,cv,1750,0.8689571381231389
13,oracle,1750,0.863742617564702
13,regular,1750,0.8720134710633819
13,cv,2000,0.8302186177553793
13,oracle,2000,0.8202064088652958
13,regular,2000,0.8365825032263168
13,cv,2250,0.7859127681389889
13,oracle,2250,0.7658169703214099
13,regular,2250,0.7861057725589421
13,cv,2500,0.7396104628069036
13,oracle,2500,0.7299857535878663
13,regular,2500,0.7553302806740697
13,cv,2750,0.6874958664748791
13,oracle,2750,0.6802494401823813
13,regular,2750,0.7064493992435394
13,cv,3000,0.6364285533304936
13,oracle,3000,0.6308083275968898
13,regular,3000,0.6632374018437179
13,cv,3250,0.5817478729540339
13,oracle,3250,0.5741924620712783
13,regular,3250,0.6101544439766359
13,cv,3500,0.5393487416035443
13,oracle,3500,0.5322163743653023
